# tick 18000
[agents]
entity	resources	trust_baseline	age	venture_chance
523	477	483	0.2411	17997	17689
524	475	487	0.1275	17997	17700
525	484	489	0.0250	17997	17148
526	476	491	0.1232	17997	17857
527	476	492	-0.0276	17997	17145
528	490	493	0.1550	17997	17988
529	482	494	-0.0215	17997	17371
530	477	491	-0.0598	17996	17798
531	480	491	0.2372	17996	17987
532	482	488	0.0013	17996	16025
533	481	484	-0.0413	17996	17233
534	482	486	-0.0098	17996	16795
535	487	488	-0.0157	17996	17072
536	479	490	0.0547	17996	17486
537	493	494	0.0993	17996	17672
538	475	479	-0.0340	17995	17090
539	485	491	0.1532	17995	17740
540	484	486	-0.0117	17995	17475
541	479	488	-0.1554	17995	17985
542	476	490	0.1251	17995	17556
543	476	485	0.1872	17994	17962
544	480	489	-0.0966	17994	17700
545	476	481	-0.0307	17994	17018
546	475	484	0.0048	17994	16321
547	489	490	0.1629	17994	17950
548	477	479	0.0735	17993	17571
549	479	485	0.0207	17993	16839
550	482	484	-0.0760	17993	17586
551	483	489	-0.0385	17993	17901
552	486	491	0.0223	17993	16949
553	475	493	0.0880	17993	17370
554	477	490	-0.0526	17992	17904
555	479	480	-0.0348	17992	17366
556	481	487	0.0866	17992	17984
557	488	489	0.1887	17992	17872
558	490	491	0.1620	17992	17977
559	481	494	0.1241	17992	17711
560	475	492	0.2439	17991	17935
561	483	485	-0.0020	17991	17066
562	484	485	-0.0355	17991	17559
563	485	494	0.1091	17990	17919
564	479	491	0.2145	17989	17907
565	484	492	0.0614	17989	17235
566	482	485	0.1205	17989	17815
567	486	492	0.2544	17989	17942
568	486	487	-0.0276	17989	17189
569	475	489	0.0082	17989	17506
570	475	490	0.0131	17989	17637
571	480	493	0.0104	17989	17117
572	476	494	-0.0486	17989	17807
573	475	494	0.9092	17988	17965
574	477	480	0.4950	17988	17926
575	476	487	-0.0267	17988	17926
576	491	494	0.0539	17988	17739
577	488	492	-0.0018	17988	15861
578	477	478	-0.0120	17987	17779
579	475	480	-0.0198	17987	17167
580	481	482	0.0460	17987	17660
581	482	487	0.2820	17987	17994
582	488	490	-0.0274	17987	17318
583	492	494	-0.0313	17987	17359
584	477	494	0.0884	17985	17294
585	478	490	-0.1334	17985	17982
586	486	490	0.0393	17985	17265
587	475	486	-0.0183	17984	17388
588	484	491	0.0336	17984	17703
589	478	489	-0.0237	17983	17282
590	480	487	0.0445	17983	17555
591	480	482	0.0348	17983	17257
592	476	483	-0.1481	17983	17878
593	490	494	0.1407	17983	17855
594	489	491	0.1129	17983	17818
595	480	494	0.0332	17982	17118
596	483	488	0.0411	17982	17581
