# tick 8000
[agents]
entity	resources	trust_baseline	age	venture_chance
1010	488	989	-0.1939	7020	7820
1011	660	989	-0.0210	7018	7939
1012	747	4294968150	-0.1549	7017	7795
1013	494	4294968150	-0.2545	7016	7882
1014	4294968111	4294968150	0.0819	7015	7919
1015	490	4294968150	-0.2295	7007	7915
1016	486	989	-0.3220	7004	7860
1017	493	4294968150	-0.3727	7003	7984
1019	483	1018	-0.2900	6998	7942
1020	4294968150	8589935100	-0.2002	6997	7780
1021	487	1018	-0.2833	6996	7722
1022	479	1018	-0.3104	6994	7921
1023	1018	4294968150	-0.1122	6993	7971
1024	926	1018	-0.0743	6993	7590
1025	1018	8589935100	-0.1860	6990	7704
1026	747	1018	0.0942	6987	7938
1027	989	1018	0.1096	6986	7908
1028	476	989	-0.1957	6985	7878
1029	4294967884	4294968150	-0.4394	6985	7982
1030	1018	4294967884	-0.0313	6985	7849
1031	484	1018	-0.3514	6984	7884
1032	492	1018	0.1480	6984	7917
1033	723	873	0.1063	6983	7991
1034	480	1018	0.0463	6983	7767
1035	494	1018	-0.1656	6982	7590
1036	818	1018	-0.2173	6982	7868
1037	479	989	-0.3247	6978	7931
1038	1018	4294967861	-0.0063	6977	7973
1039	897	1018	0.0359	6972	7945
1040	955	1018	0.2336	6972	7847
1041	478	1018	-0.0666	6970	7333
1042	494	989	-0.0468	6968	7891
1043	480	4294968150	-0.0249	6963	7173
1044	477	1018	-0.0067	6962	7733
1045	475	1018	-0.0004	6960	7814
1046	486	1018	0.9724	6959	7986
1047	660	1018	0.0035	6956	7636
1049	1048	4294968150	-0.1988	6949	7911
1050	489	1018	-0.0584	6948	7866
1051	490	1018	-0.2938	6948	7952
1052	479	1048	-0.0662	6947	7310
1053	478	1048	0.0942	6945	7649
1054	766	1018	-0.0564	6943	7885
1055	818	1048	0.2598	6943	7948
1056	660	4294968150	-0.3398	6943	7868
1057	1048	4294967861	-0.2077	6942	7930
1058	897	1048	-0.3109	6942	7933
1059	476	1048	-0.4197	6941	7930
1060	766	1048	-0.3087	6940	7935
1061	488	1048	-0.0182	6937	7738
1062	873	989	0.0061	6935	7828
1063	955	1048	-0.1111	6935	7403
1064	490	989	-0.1770	6934	7754
1065	493	1048	-0.2554	6934	7735
1066	477	1048	-0.1409	6933	7764
1067	873	1048	0.2104	6932	7909
1068	700	4294968150	-0.2491	6928	7996
1069	1018	4294968111	0.0344	6928	7940
1070	1048	8589935100	-0.0771	6926	7905
1071	723	1048	-0.2155	6925	7816
1072	490	1048	-0.1474	6925	7890
1073	4294967861	4294968150	0.2134	6924	7884
1074	700	1018	0.1658	6924	7915
1075	700	1048	-0.1374	6921	7821
1076	660	1048	0.0659	6917	7792
1077	487	1048	-0.1074	6917	7450
1078	475	4294968150	-0.1126	6915	7729
1079	476	1018	-0.0464	6913	7996
1080	926	1048	0.1762	6913	7885
1081	489	4294968150	-0.2672	6911	7996
1082	492	1048	-0.0482	6911	7968
1083	480	1048	-0.0746	6910	7901
1084	493	1018	-0.0619	6908	7253
1085	491	1048	-0.2286	6906	7817
1086	483	1048	0.0843	6905	7869
1087	488	4294968150	0.0897	6904	7967
1088	491	1018	-0.0825	6900	7502
1090	478	1089	0.0986	6899	7999
1091	1089	4294967861	-0.2240	6898	7919
1092	479	1089	-0.2099	6898	7898
1093	478	4294968150	0.4216	6895	7972
1094	475	1089	-0.2951	6893	7935
1095	492	1089	-0.1442	6893	7485
1096	1089	4294968111	-0.1510	6893	7920
