# tick 20000
[agents]
entity	resources	trust_baseline	age	venture_chance	traits	coop_quality	group_key
8589937543	12884908770	17179876945	-0.2595	645	19818
8589938377	30064781834	51539620808	0.5329	1454	19987
8589937357	1232	17179876945	0.9960	644	19998
47244654622	17179873634	17179877594	-0.8941	1080	19987
21474844828	8589947326	12884910244	-0.6827	1657	19899
12884906568	4294967997	8589939079	-0.4879	5553	19738
8589940052	2212	8589939079	-0.4819	5557	19904
2482	1866	2212	-0.8595	17315	19938
8589940035	503	12884910244	-0.9608	5445	19980
12884904118	12884910346	12884912485	-0.1089	347	19888
4294981733	8589939079	12884908770	-0.7104	1319	19935
21474850051	4294967997	12884902614	0.8531	3579	20000
4294968965	2212	8589947326	-0.6541	1687	19908
4294981234	10460	12884910244	-0.8586	5402	19966
21474851864	10730	17179873634	0.8206	2264	19955
34359742151	8589947326	30064777418	-0.2499	580	19969
8589936223	7558	8589947326	-0.6273	1668	19876
17179871059	17179870834	17179873634	0.2223	723	19994
8589936313	12884902614	51539620808	-0.7288	1537	19842
12884903243	2825	12884912485	-0.2784	347	19987
21474849802	1866	17179873634	-0.9323	2267	19965
1452	475	1393	-0.7046	18288	19998
12884910725	11439	12884908770	-0.6389	1398	19989
4294978523	4294967997	8589947326	-0.6571	1687	19992
12884915890	1393	12884910244	-0.7695	5249	19986
8589937370	12884910346	17179877594	0.2094	922	19968
4294976919	17179877594	30064781834	0.9743	1077	20000
2852	2825	4294967997	-0.6742	17033	19973
30064779550	10460	12884909649	-0.0568	653	19347
10699	10460	4294967997	-0.6564	13261	19842
8589942202	1393	17179876945	0.9763	642	19988
8589937551	1348	17179876945	0.4008	642	19978
21474849582	1393	17179873634	-0.9608	2283	19980
4294971172	8589947326	30064781834	-0.9881	1618	19994
4294968932	1232	8589947326	-0.5876	1686	19955
8589944738	8589939079	12884902614	0.0630	3442	19943
12884904643	10460	17179870834	-0.1414	711	19857
17179879353	475	51539620808	-0.7762	1499	19972
4294977394	10460	12884902614	-0.1282	3504	19941
1443	1232	1348	-0.7573	18299	19987
17179875469	2212	12884908770	-0.7242	1397	19917
34359740271	2212	17179876945	0.8906	635	19997
60129556198	2212	12884912485	-0.3177	347	19858
4294977783	2212	17179877594	-0.7028	1075	19972
12884915844	12884902614	17179870748	0.1915	88	19987
8589939952	10730	8589939079	-0.5140	5549	19843
30064772979	17179870040	25769812374	-0.1333	88	19985
21474847243	475	12884910346	0.9960	912	19998
4294976940	12884902614	17179877594	0.9608	1071	19980
25769807744	1348	17179870748	-0.2724	90	19979
38654707201	10460	17179873634	-0.5650	2292	19831
47244644858	7558	51539620808	0.9821	1507	19991
21474837090	1866	30064777418	0.0275	583	19942
17179876777	2212	51539620808	0.9159	1512	19984
21474843003	12884912485	17179873634	-0.1005	348	19957
21474837110	12884912485	17179870040	0.2152	90	19945
8589937393	2825	17179876945	-0.3439	646	19825
17179870428	12884908770	12884912485	-0.0581	321	19909
4294981114	475	12884912485	-0.1412	323	19982
21474837559	7558	12884910346	-0.7904	915	19933
4294972713	1866	8589939079	-0.7552	5804	19967
34359744673	11439	17179870834	0.9493	793	19974
12884905500	7558	12884902614	-0.5219	3538	19930
11631	1393	11439	-0.7526	12938	19951
4294969250	12884908770	12884910244	-0.6563	1323	19933
25769815302	8589947326	17179876945	-0.4677	639	19919
21474837163	503	30064777418	-0.7878	588	19947
11544	1232	10730	-0.6663	12964	19922
8589935465	1866	51539620808	-0.8351	1461	19910
7771	2825	7558	-0.7428	14409	19983
7930	475	7558	-0.6532	14346	19952
12447	1348	11439	-0.9134	12649	19976
25769813641	10730	17179876945	0.9960	638	19998
12884904823	2212	17179873634	0.8466	2279	19985
30064771712	12884910244	17179870834	0.3185	792	19997
8589936515	12884910244	51539620808	-0.7118	1537	19928
10483	1393	10460	-0.7101	13342	19870
21474848321	503	17179873634	-0.8173	2208	19922
8589947750	2825	8589939079	-0.6059	5598	19967
12884903384	17179870834	51539620808	0.9940	790	19997
12884908201	17179870834	30064781834	1.0000	789	20000
25769804369	2825	8589947326	-0.9249	1628	19961
11024	475	10730	-0.7939	13145	19952
34359740625	8589939079	51539620808	-0.3255	1525	19872
17179883901	503	51539620808	0.3610	1526	19958
17179872991	503	12884908770	-0.4013	1265	19996
1869	1232	1866	-0.9286	17847	19963
30064779488	8589947326	25769812374	-0.0036	92	19952
38654713941	1348	17179873634	1.0000	2269	20000
1378	503	1348	-0.6235	18375	19972
34359744551	1393	51539620808	-0.5131	1494	19979
34359741192	30064777418	51539620808	0.7366	590	19999
8589936248	2212	12884910346	-0.8389	916	19971
8589941470	1866	12884908770	-0.5882	1393	19980
11966	11439	4294967997	-0.8396	12822	19964
17179873043	11439	51539620808	-0.8235	1531	19996
34359739883	17179877594	30064777418	-0.1248	590	19965
17179871679	8589939079	17179870834	-0.3290	787	19948
2957	2212	2825	0.9881	16960	19994
51539612800	1393	30064777418	-0.3874	591	19995
7724	1393	7558	0.9527	14429	19989
4294976837	1866	17179877594	-0.7830	1071	19973
60129546413	10460	51539620808	0.0751	1532	19915
25769805152	12884908770	30064777418	-0.3716	593	19906
30064777384	10460	17179877594	-0.9027	1071	19995
38654718988	4294967997	17179873634	-0.8266	2288	19966
12884908237	17179876945	17179877594	0.5719	593	19997
12884908666	11439	12884910244	-0.5800	5359	19925
17179880031	1232	12884910346	-0.0867	717	19959
55834579122	17179870834	17179876945	0.4071	637	19995
12884902703	475	17179870834	-0.5564	784	19812
8589944756	12884910346	51539620808	-0.4939	944	19967
17179876780	1393	17179870834	-0.5851	721	19868
17179879737	1232	17179877594	0.8782	1061	19975
10473	2212	10460	-0.7878	13345	19932
8589944247	1348	17179877594	-0.4147	1057	19775
12884912968	10460	17179876945	-0.5973	598	19977
8589936209	7558	30064781834	0.9900	1749	19995
30064772131	1348	17179870834	-0.3065	730	19920
25769813699	4294967997	17179876945	0.4669	620	19989
55834583278	12884910244	17179876945	-0.2798	622	19988
34359742677	12884912485	17179870748	-0.1641	94	19993
25769813704	475	17179876945	-0.5887	624	19903
25769814312	17179876945	51539620808	0.1699	630	19981
17179873663	12884910346	17179870834	-0.4753	665	19918
17179884692	12884910346	17179876945	-0.2641	633	19889
17179875928	17179873634	17179876945	-0.7297	646	19974
12884903402	1866	17179870834	-0.7534	780	19901
47244654316	12884902614	17179876945	0.5406	633	19964
4294970078	2212	17179870834	-0.2541	743	19890
4294970225	12884910346	17179873634	-0.8452	745	19916
51539611879	17179876945	30064781834	0.8957	633	19945
12884912547	1232	17179870834	0.3934	780	19960
8589935837	17179870834	17179877594	-0.3252	772	19944
8589936029	11439	12884910346	-0.6779	824	19924
21474847117	503	17179870834	-0.9665	775	19983
12884916772	8589947326	17179870834	-0.1284	757	19975
8589936841	7558	17179870834	0.0587	763	19989
12884903126	10730	17179870834	0.9980	765	19999
12884904714	11439	30064777418	-0.7526	598	19858
12884913178	2825	17179870834	-0.7939	794	19972
12884902611	12884902614	17179870834	0.6518	767	19987
8589936480	8589939079	12884912485	-0.1464	293	19918
8589949701	8589939079	42949679366	0.1960	291	19962
12884904736	4294967997	42949679366	0.0162	290	19867
8589936809	12884912485	17179870834	-0.1030	290	19895
25769804447	12884912485	17179877594	0.3563	289	19916
8589942654	17179873634	42949679366	-0.4350	284	19879
12884913777	1232	42949679366	0.9724	284	19986
17179873652	12884912485	17179876945	0.0383	283	19975
17179884264	10730	42949679366	-0.0726	281	19948
25769806050	12884910244	12884912485	-0.3621	281	19949
34359752511	12884910346	42949679366	0.9417	280	19970
21474837064	1393	42949679366	-0.0608	276	19968
34359751428	12884908770	42949679366	-0.4818	273	19963
17179875952	2825	42949679366	-0.9081	271	19976
21474837013	42949679366	51539620808	-0.0811	268	19995
21474837144	10730	12884912485	0.8887	265	19997
12884913458	503	42949679366	-0.3754	265	19971
38654707054	8589947326	42949679366	-0.5721	264	19983
12884905165	7558	42949679366	-0.1037	263	19967
34359743942	1866	42949679366	-0.6153	259	19937
38654711925	17179877594	42949679366	0.8065	255	19981
12884903288	11439	42949679366	0.9980	253	19999
34359740330	17179870748	17179877594	0.0431	95	19944
17179874033	1348	17179870040	0.3810	115	19997
25769812290	12884910244	25769812374	-0.7975	116	19887
17179879653	17179876945	42949679366	-0.3959	246	19934
17179879277	17179870040	17179876945	1.0000	119	20000
12884910141	30064781834	42949679366	0.9724	243	19986
34359742112	2825	17179870040	0.0257	120	19900
8589949666	12884902614	42949679366	0.2318	243	19984
12884904960	2212	17179870040	0.4854	149	19953
34359746119	2212	42949679366	-0.3200	242	19916
38654715285	1232	25769812374	-0.2990	121	19990
21474848505	8589939079	25769812374	-0.1337	124	19986
4294981486	11439	12884912485	-0.1027	236	19987
30064777810	7558	25769812374	-0.1650	149	19961
17179875645	25769812374	30064781834	0.0882	129	19899
17179877704	17179876945	25769812374	0.9900	130	19995
12884913340	12884912485	30064781834	0.2163	230	19953
17179873630	475	25769812374	-0.0336	131	19940
12884904812	10460	42949679366	-0.2005	228	19969
21474846566	17179870834	25769812374	-0.4191	132	19993
30064775295	12884902614	25769812374	-0.7321	132	19918
30064777359	12884910346	25769812374	-0.0103	134	19938
38654710025	12884908770	25769812374	0.3445	135	19990
8589937482	30064777418	42949679366	-0.5867	220	19975
8589936120	1348	42949679366	-0.1609	213	19973
17179873039	4294967997	25769812374	-0.4419	137	19994
17179881249	10460	25769812374	0.4906	139	19997
47244641758	4294967997	17179870040	0.5751	139	19979
12884912043	25769812374	51539620808	-0.1427	140	19925
25769807794	475	17179870040	-0.4857	141	19966
30064771758	8589947326	17179870040	-0.4020	199	19976
17179879293	17179870040	51539620808	-0.1716	97	19992
21474837083	12884902614	17179870040	0.0587	197	19929
8589937849	1348	25769812374	-0.0339	142	19858
12884912731	11439	17179870040	0.0015	142	19906
38654716739	10730	17179870040	0.5803	190	19965
25769814361	503	17179870040	0.3901	188	19981
34359739784	7558	17179870040	0.1821	187	19999
12884903413	2825	25769812374	0.1155	148	19916
12884909824	1232	17179870040	0.3458	183	19950
12884913093	1393	17179870040	-0.1874	182	19935
38654715225	10460	17179870040	0.1100	180	19967
17179873575	17179870040	30064781834	-0.0133	179	19994
25769807713	12884908770	17179870040	-0.9569	176	19978
21474839357	12884910346	17179870040	0.1565	147	19988
12884903441	12884912485	25769812374	0.8428	147	19985
38654717344	12884910244	17179870040	0.0379	171	19977
25769818158	17179870040	17179873634	-0.2333	169	19984
21474845558	17179870040	42949679366	0.0348	163	19846
12884905707	17179870040	17179877594	0.3704	159	19997
38654718600	17179870040	17179870834	-0.4233	156	19880
12884903388	2212	25769812374	-0.1430	148	19976
30064775448	25769812374	30064777418	-0.0024	114	19966
30064775414	1866	17179870040	-0.3717	111	19993
4294967775	17179870748	30064777418	0.0445	44	19987
8589937949	17179870040	17179870748	-0.1471	42	19958
25769804578	4294978494	30064781834	0.1336	41	19959
34359742664	475	17179870748	-0.1474	41	19959
21474837049	2825	4294978494	-0.1690	40	19999
17179881000	11439	4294978494	-0.1079	39	19961
8589948014	475	4294978494	-0.2766	38	19996
4294978789	503	25769812374	0.1186	38	19988
4294970288	7558	4294978494	0.0295	37	19985
12884911898	4294978494	8589939079	0.0238	34	19984
12884903541	1393	17179870748	-0.3004	34	19982
4294968721	4294967997	4294978494	-0.1310	33	19967
30064779429	10730	4294978494	-0.1457	31	19969
34359748067	4294978494	17179877594	0.9881	31	19994
12884910143	17179870748	42949679366	-0.2209	31	19969
12884906919	4294978494	12884902614	0.9940	31	19997
4294977868	2825	17179870748	-0.4156	31	19980
4294978392	4294978494	17179876945	0.2313	26	19986
12884912130	12884910346	17179870748	0.0480	26	19976
4294969360	4294978494	12884912485	0.1284	25	19975
12884916657	4294978494	12884910244	0.0620	24	19976
47244653636	2212	4294978494	-0.3630	23	19986
4294974873	1232	4294978494	-0.1642	21	19985
4294968820	4294978494	17179870834	-0.0961	20	19980
4294969515	4294978494	12884910346	0.9083	18	19982
17179871509	1866	4294978494	0.5909	16	19990
4294968730	4294978494	51539620808	0.2158	15	19990
68719480967	10460	4294978494	-0.8476	13	19987
12884904899	4294978494	25769812374	-0.0978	11	19989
8589935082	4294978494	42949679366	0.3929	9	19991
34359743004	1232	17179870748	-0.3402	7	19993
4294968198	503	4294978494	-0.3541	6	19994
4294968162	4294978494	17179870748	-0.2574	5	19995
