# tick 12000
[agents]
entity	resources	trust_baseline	age	venture_chance
1020	484	4294968200	-0.2447	10905	11865
1256	487	1234	-0.2296	10524	11999
17179872084	4294969961	8589936981	0.1207	305	11969
1283	4294968065	4294968456	-0.0294	10438	11791
1253	492	1234	-0.1953	10526	11959
1026	957	987	-0.0642	10893	11935
12884903543	479	7734	0.2334	305	11918
8589940574	486	4294969961	-0.0699	306	11694
7341	957	8589935842	-0.1838	1866	11871
4594	1771	4453	-0.1916	5914	11984
1248	1234	4294967969	0.9980	10534	11999
1032	483	987	-0.2364	10885	11946
1282	493	1269	-0.0760	10441	11451
1034	987	4294968036	-0.2071	10882	11745
1035	795	987	-0.0190	10881	11922
1246	795	1234	-0.3542	10534	11853
8589938905	4294971634	8589935842	-0.1221	1717	11816
1281	1269	4294968200	-0.0189	10442	11922
1244	1234	4294968200	0.1251	10537	11940
1040	987	4294968065	-0.3118	10872	11985
